3;bunker;2914.00;10.25;1459.00;5.08;0
3;bunker;2928.00;14.95;1447.00;2.92;0
3;bunker;2907.00;10.18;1451.00;5.58;0
3;bunker;2910.00;10.10;1454.00;1.96;0
3;bunker;2927.00;13.28;1458.00;4.98;0
3;bunker;2931.00;15.55;1451.00;6.19;0
3;bunker;2914.00;10.20;1443.00;4.03;0
3;bunker;2928.00;14.03;1453.00;0.41;0
3;bunker;2915.00;11.75;1441.00;1.97;0
3;anti_air_building;2917.00;13.65;1440.00;4.63;0
3;anti_air_building;2923.00;10.48;1462.00;2.47;0
3;anti_air_building;2929.00;15.28;1445.00;5.14;0
3;synthetic_refinery;2930.00;15.32;1451.00;0.41;0
3;fuel_silo;2916.00;11.90;1450.00;4.54;0
3;radar_station;2899.00;10.13;1440.00;1.82;0
3;rocket_site;2914.00;11.00;1452.00;2.48;0
3;nuclear_reactor;2920.00;10.45;1458.00;5.14;0
4;arms_factory;3057.00;12.68;1481.00;1.90;0
4;arms_factory;3055.00;10.40;1462.00;6.02;0
4;arms_factory;3045.00;13.00;1463.00;6.12;0
4;arms_factory;3055.00;10.32;1460.00;3.96;0
4;arms_factory;3041.00;13.20;1467.00;1.80;0
4;arms_factory;3045.00;12.93;1454.00;4.46;0
4;industrial_complex;3052.00;10.43;1488.00;6.03;0
4;industrial_complex;3055.00;10.78;1465.00;2.41;0
4;industrial_complex;3053.00;11.05;1486.00;0.25;0
4;industrial_complex;3053.00;14.45;1474.00;1.45;0
4;industrial_complex;3052.00;10.65;1456.00;4.47;0
4;industrial_complex;3041.00;13.40;1454.00;0.85;0
4;air_base;3067.00;10.03;1491.00;3.52;0
4;bunker;3053.00;10.25;1490.00;5.08;0
4;bunker;3065.00;10.48;1483.00;2.92;0
4;bunker;3055.00;10.20;1453.00;5.58;0
4;bunker;3044.00;13.30;1471.00;1.96;0
4;bunker;3069.00;9.90;1473.00;4.98;0
4;bunker;3056.00;12.53;1479.00;6.19;0
4;bunker;3055.00;10.40;1462.00;4.03;0
4;bunker;3052.00;14.63;1475.00;0.41;0
4;bunker;3061.00;10.78;1476.00;1.97;0
4;bunker;3040.00;13.18;1453.00;4.63;0
4;bunker;3065.00;9.93;1491.00;2.47;0
4;bunker;3047.00;12.43;1456.00;5.14;0
4;bunker;3058.00;11.65;1472.00;0.41;0
4;anti_air_building;3069.00;9.73;1480.00;4.54;0
4;anti_air_building;3064.00;9.93;1488.00;0.92;0
4;anti_air_building;3050.00;14.40;1474.00;2.48;0
4;synthetic_refinery;3054.00;13.10;1480.00;5.14;0
4;fuel_silo;3055.00;13.23;1472.00;2.98;0
4;radar_station;3036.00;12.30;1454.00;5.47;0
4;rocket_site;3056.00;10.15;1489.00;0.92;0
4;nuclear_reactor;3062.00;10.60;1477.00;3.59;0
5;arms_factory;3114.00;9.78;1603.00;6.12;0
5;arms_factory;3100.00;9.70;1596.00;3.96;0
5;arms_factory;3112.00;9.80;1594.00;1.80;0
5;arms_factory;3128.00;9.80;1605.00;4.46;0
5;arms_factory;3138.00;9.80;1604.00;6.03;0
5;arms_factory;3120.00;9.90;1593.00;2.41;0
5;industrial_complex;3113.00;9.80;1601.00;0.25;0
5;industrial_complex;3128.00;9.90;1590.00;1.45;0
5;industrial_complex;3111.00;9.80;1592.00;4.47;0
5;industrial_complex;3159.00;10.10;1598.00;0.85;0
5;industrial_complex;3138.00;9.80;1603.00;3.52;0
5;industrial_complex;3119.00;9.90;1592.00;5.08;0
5;air_base;3150.00;10.07;1600.00;2.92;0
5;naval_base;3111.00;9.50;1608.00;-2.21;2309
5;naval_base;3109.00;9.50;1607.00;-3.61;2309
5;bunker;3150.00;10.23;1598.00;4.98;0
5;bunker;3125.00;9.80;1601.00;6.19;0
5;bunker;3114.00;9.80;1600.00;4.03;0
5;bunker;3144.00;9.90;1600.00;0.41;0
5;bunker;3135.00;9.85;1590.00;1.97;0
5;bunker;3139.00;9.82;1602.00;4.63;0
5;bunker;3155.00;9.80;1604.00;2.47;0
5;bunker;3137.00;10.40;1596.00;5.14;0
5;bunker;3117.00;9.90;1593.00;0.41;0
5;bunker;3108.00;9.80;1601.00;4.54;0
5;bunker;3115.00;9.75;1604.00;0.92;0
5;coastal_bunker;3115.00;9.50;1610.00;-2.21;0
5;coastal_bunker;3109.00;9.57;1606.00;-3.61;0
5;dockyard;3109.00;9.50;1607.00;-3.61;0
5;anti_air_building;3133.00;10.48;1601.00;4.19;0
5;anti_air_building;3123.00;9.85;1589.00;0.92;0
5;anti_air_building;3120.00;9.78;1607.00;3.59;0
5;synthetic_refinery;3107.00;9.75;1602.00;6.25;0
5;fuel_silo;3144.00;9.80;1603.00;2.64;0
5;radar_station;3099.00;9.75;1594.00;0.59;0
5;rocket_site;3135.00;10.38;1600.00;2.04;0
5;nuclear_reactor;3139.00;10.28;1592.00;4.70;0
6;arms_factory;2871.00;9.70;1540.00;1.80;0
6;arms_factory;2850.00;9.68;1537.00;4.46;0
6;arms_factory;2885.00;9.90;1544.00;6.03;0
6;arms_factory;2868.00;9.70;1534.00;2.41;0
6;arms_factory;2869.00;9.70;1533.00;0.25;0
6;arms_factory;2863.00;10.20;1539.00;1.45;0
6;industrial_complex;2883.00;9.80;1536.00;4.47;0
6;industrial_complex;2891.00;10.15;1542.00;0.85;0
6;industrial_complex;2861.00;9.70;1529.00;3.52;0
6;industrial_complex;2861.00;9.95;1540.00;5.08;0
6;industrial_complex;2854.00;9.68;1539.00;2.92;0
6;industrial_complex;2880.00;9.70;1542.00;5.58;0
6;air_base;2849.00;9.70;1535.00;1.96;0
6;naval_base;2872.00;9.50;1544.00;-2.55;8621
6;naval_base;2849.00;9.60;1540.00;-2.68;8621
6;naval_base;2855.00;9.57;1543.00;-2.16;8621
6;bunker;2892.00;10.20;1538.00;0.41;0
6;bunker;2863.00;10.00;1540.00;1.97;0
6;bunker;2871.00;9.70;1540.00;4.63;0
6;bunker;2858.00;9.70;1529.00;2.47;0
6;bunker;2885.00;9.90;1542.00;5.14;0
6;bunker;2851.00;9.70;1540.00;0.41;0
6;bunker;2884.00;9.82;1536.00;4.54;0
6;bunker;2872.00;9.80;1532.00;0.92;0
6;coastal_bunker;2854.00;9.50;1543.00;-2.16;0
6;coastal_bunker;2848.00;9.53;1540.00;-2.68;0
6;coastal_bunker;2870.00;9.53;1544.00;-2.55;0
6;dockyard;2871.00;9.50;1544.00;-2.55;0
6;anti_air_building;2872.00;9.75;1534.00;0.92;0
6;anti_air_building;2878.00;9.75;1537.00;3.59;0
6;anti_air_building;2865.00;10.20;1536.00;6.25;0
6;synthetic_refinery;2875.00;9.60;1543.00;2.64;0
6;fuel_silo;2864.00;10.00;1540.00;5.65;0
6;radar_station;2846.00;9.68;1535.00;3.53;0
6;rocket_site;2860.00;10.28;1537.00;4.70;0
6;nuclear_reactor;2864.00;9.75;1532.00;2.54;0
7;arms_factory;2883.00;9.70;1573.00;6.03;0
7;arms_factory;2873.00;9.55;1553.00;2.41;0
7;arms_factory;2881.00;9.70;1574.00;0.25;0
7;arms_factory;2881.00;9.60;1558.00;1.45;0
7;arms_factory;2880.00;9.60;1560.00;4.47;0
7;arms_factory;2882.00;9.60;1562.00;0.85;0
7;industrial_complex;2883.00;9.60;1568.00;3.52;0
7;industrial_complex;2877.00;9.60;1557.00;5.08;0
7;industrial_complex;2880.00;9.70;1568.00;2.92;0
7;industrial_complex;2883.00;9.60;1559.00;5.58;0
7;industrial_complex;2879.00;9.70;1565.00;1.96;0
7;industrial_complex;2879.00;9.68;1562.00;4.98;0
7;air_base;2881.00;9.65;1565.00;6.19;0
7;naval_base;2870.00;9.50;1556.00;-1.47;8621
7;naval_base;2879.00;9.53;1571.00;-2.36;2775
7;naval_base;2871.00;9.50;1557.00;-1.37;8621
7;naval_base;2881.00;9.50;1580.00;-2.94;2752
7;bunker;2874.00;9.70;1554.00;2.47;0
7;bunker;2875.00;9.70;1557.00;5.14;0
7;bunker;2882.00;9.60;1563.00;0.41;0
7;bunker;2879.00;9.70;1563.00;4.54;0
7;bunker;2882.00;9.70;1576.00;0.92;0
7;coastal_bunker;2874.00;9.50;1561.00;-2.16;0
7;coastal_bunker;2870.00;9.50;1553.00;-1.47;0
7;coastal_bunker;2886.00;9.50;1579.00;-2.94;0
7;coastal_bunker;2877.00;9.50;1566.00;-2.36;0
7;dockyard;2869.00;9.50;1555.00;-1.47;0
7;anti_air_building;2884.00;9.60;1558.00;3.59;0
7;anti_air_building;2881.00;9.60;1563.00;6.25;0
7;anti_air_building;2879.00;9.68;1567.00;2.64;0
7;synthetic_refinery;2876.00;9.60;1555.00;5.65;0
7;fuel_silo;2881.00;9.60;1556.00;2.04;0
7;radar_station;2868.00;9.50;1554.00;5.01;0
7;rocket_site;2884.00;9.70;1576.00;2.54;0
7;nuclear_reactor;2880.00;9.63;1554.00;4.10;0
8;arms_factory;2901.00;10.82;1508.00;0.25;0
8;arms_factory;2899.00;10.80;1509.00;1.45;0
8;arms_factory;2902.00;10.85;1509.00;4.47;0
8;arms_factory;2899.00;10.90;1510.00;0.85;0
8;arms_factory;2902.00;10.88;1510.00;3.52;0
8;arms_factory;2898.00;11.15;1511.00;5.08;0
8;industrial_complex;2901.00;10.95;1511.00;2.92;0
8;industrial_complex;2897.00;11.38;1512.00;5.58;0
8;industrial_complex;2900.00;11.10;1512.00;1.96;0
8;industrial_complex;2903.00;10.88;1512.00;4.98;0
8;industrial_complex;2898.00;11.43;1513.00;6.19;0
8;industrial_complex;2901.00;11.05;1513.00;4.03;0
8;air_base;2898.00;11.50;1514.00;0.41;0
8;bunker;2901.00;11.07;1514.00;1.97;0
8;anti_air_building;2899.00;11.48;1515.00;4.63;0
8;anti_air_building;2897.00;11.90;1516.00;2.47;0
8;anti_air_building;2900.00;11.38;1516.00;5.14;0
8;synthetic_refinery;2900.00;11.40;1517.00;0.41;0
8;fuel_silo;2899.00;11.80;1519.00;4.54;0
8;radar_station;2897.00;10.68;1508.00;1.82;0
8;rocket_site;2902.00;10.80;1508.00;2.48;0
8;nuclear_reactor;2900.00;10.85;1509.00;5.14;0
9;arms_factory;3052.00;12.68;1513.00;4.47;0
9;arms_factory;3034.00;11.10;1527.00;0.85;0
9;arms_factory;3054.00;11.20;1522.00;3.52;0
9;arms_factory;3025.00;13.60;1503.00;5.08;0
9;arms_factory;3061.00;12.15;1520.00;2.92;0
9;arms_factory;3038.00;11.25;1525.00;5.58;0
9;industrial_complex;3030.00;11.98;1505.00;1.96;0
9;industrial_complex;3042.00;11.45;1520.00;4.98;0
9;industrial_complex;3018.00;12.18;1516.00;6.19;0
9;industrial_complex;3026.00;10.45;1527.00;4.03;0
9;industrial_complex;3048.00;11.10;1528.00;0.41;0
9;industrial_complex;3018.00;12.07;1519.00;1.97;0
9;air_base;3044.00;12.70;1509.00;4.63;0
9;bunker;3034.00;12.00;1515.00;2.47;0
9;bunker;3033.00;13.60;1497.00;5.14;0
9;bunker;3052.00;11.95;1520.00;0.41;0
9;bunker;3035.00;11.07;1526.00;4.54;0
9;bunker;3016.00;13.70;1508.00;0.92;0
9;bunker;3042.00;11.45;1520.00;2.48;0
9;bunker;3053.00;10.98;1526.00;5.14;0
9;bunker;3043.00;12.55;1514.00;2.98;0
9;bunker;3027.00;12.15;1511.00;4.19;0
9;bunker;3041.00;10.75;1528.00;0.92;0
9;bunker;3022.00;12.78;1517.00;3.59;0
9;bunker;3062.00;12.28;1520.00;6.25;0
9;bunker;3049.00;11.07;1526.00;2.64;0
9;bunker;3024.00;10.57;1527.00;5.65;0
9;anti_air_building;3020.00;14.20;1505.00;2.04;0
9;anti_air_building;3039.00;11.20;1529.00;4.70;0
9;anti_air_building;3026.00;10.95;1524.00;2.54;0
9;synthetic_refinery;3050.00;12.70;1511.00;4.10;0
9;fuel_silo;3062.00;12.18;1524.00;0.48;0
9;radar_station;3008.00;13.55;1508.00;4.94;0
9;rocket_site;3050.00;12.70;1513.00;6.16;0
9;nuclear_reactor;3038.00;11.32;1522.00;1.09;0
10;arms_factory;3133.00;9.95;1548.00;3.52;0
10;arms_factory;3139.00;9.80;1566.00;5.08;0
10;arms_factory;3126.00;9.90;1559.00;2.92;0
10;arms_factory;3143.00;9.80;1555.00;5.58;0
10;arms_factory;3115.00;9.90;1561.00;1.96;0
10;arms_factory;3130.00;9.80;1561.00;4.98;0
10;industrial_complex;3134.00;9.85;1553.00;6.19;0
10;industrial_complex;3135.00;9.80;1562.00;4.03;0
10;industrial_complex;3131.00;9.85;1553.00;0.41;0
10;industrial_complex;3151.00;10.40;1570.00;1.97;0
10;industrial_complex;3139.00;9.80;1563.00;4.63;0
10;industrial_complex;3137.00;9.80;1560.00;2.47;0
10;air_base;3120.00;9.80;1564.00;5.14;0
10;bunker;3143.00;9.80;1561.00;0.41;0
10;bunker;3148.00;10.00;1562.00;4.54;0
10;bunker;3140.00;9.80;1565.00;0.92;0
10;bunker;3134.00;9.95;1548.00;2.48;0
10;bunker;3132.00;9.80;1562.00;5.14;0
10;bunker;3138.00;9.80;1552.00;2.98;0
10;bunker;3116.00;9.80;1565.00;4.19;0
10;bunker;3119.00;9.85;1559.00;0.92;0
10;bunker;3118.00;9.95;1545.00;3.59;0
10;anti_air_building;3137.00;9.80;1558.00;6.25;0
10;anti_air_building;3148.00;9.98;1566.00;2.64;0
10;anti_air_building;3132.00;9.80;1563.00;5.65;0
10;synthetic_refinery;3136.00;9.80;1556.00;2.04;0
10;fuel_silo;3126.00;9.85;1565.00;4.70;0
10;radar_station;3116.00;10.00;1546.00;2.76;0
10;rocket_site;3123.00;10.07;1548.00;4.10;0
10;nuclear_reactor;3142.00;9.80;1565.00;0.48;0
11;arms_factory;3201.00;10.40;1642.00;2.92;0
11;arms_factory;3163.00;10.00;1611.00;5.58;0
11;arms_factory;3196.00;10.30;1649.00;1.96;0
11;arms_factory;3190.00;10.30;1646.00;4.98;0
11;arms_factory;3186.00;9.82;1612.00;6.19;0
11;arms_factory;3187.00;10.30;1639.00;4.03;0
11;industrial_complex;3191.00;10.30;1636.00;0.41;0
11;industrial_complex;3198.00;10.40;1646.00;1.97;0
11;industrial_complex;3202.00;10.28;1625.00;4.63;0
11;industrial_complex;3162.00;9.95;1612.00;2.47;0
11;industrial_complex;3193.00;10.30;1651.00;5.14;0
11;industrial_complex;3193.00;10.40;1618.00;0.41;0
11;air_base;3177.00;9.70;1623.00;4.54;0
11;bunker;3197.00;10.40;1639.00;0.92;0
11;bunker;3201.00;10.40;1643.00;2.48;0
11;bunker;3185.00;9.82;1616.00;5.14;0
11;bunker;3197.00;10.15;1627.00;2.98;0
11;bunker;3205.00;10.07;1629.00;4.19;0
11;bunker;3186.00;10.30;1634.00;0.92;0
11;bunker;3191.00;10.20;1618.00;3.59;0
11;bunker;3177.00;11.23;1612.00;6.25;0
11;bunker;3195.00;10.30;1646.00;2.64;0
11;bunker;3181.00;10.00;1605.00;5.65;0
11;bunker;3209.00;9.98;1634.00;2.04;0
11;bunker;3165.00;9.90;1616.00;4.70;0
11;bunker;3168.00;10.48;1613.00;2.54;0
11;anti_air_building;3177.00;10.45;1616.00;4.10;0
11;anti_air_building;3206.00;10.32;1640.00;0.48;0
11;anti_air_building;3203.00;9.95;1636.00;3.15;0
11;synthetic_refinery;3185.00;10.30;1635.00;6.16;0
11;fuel_silo;3187.00;9.80;1608.00;1.09;0
11;radar_station;3161.00;9.98;1609.00;0.83;0
11;rocket_site;3193.00;10.40;1632.00;1.59;0
11;nuclear_reactor;3176.00;9.98;1601.00;3.15;0
12;arms_factory;3229.00;10.30;1667.00;1.96;0
12;arms_factory;3232.00;10.05;1667.00;4.98;0
12;arms_factory;3228.00;10.30;1668.00;6.19;0
12;arms_factory;3231.00;10.00;1668.00;4.03;0
12;arms_factory;3224.00;10.40;1669.00;0.41;0
12;arms_factory;3227.00;10.30;1669.00;1.97;0
12;industrial_complex;3231.00;9.90;1669.00;4.63;0
12;industrial_complex;3224.00;10.40;1670.00;2.47;0
12;industrial_complex;3227.00;10.15;1670.00;5.14;0
12;industrial_complex;3230.00;9.85;1670.00;0.41;0
12;industrial_complex;3224.00;10.40;1671.00;4.54;0
12;industrial_complex;3227.00;10.03;1671.00;0.92;0
12;air_base;3230.00;9.80;1671.00;2.48;0
12;naval_base;3181.00;9.53;1667.00;-2.36;1885
12;naval_base;3186.00;9.50;1684.00;-1.57;1885
12;naval_base;3187.00;9.50;1675.00;-1.82;1885
12;bunker;3232.00;9.80;1672.00;0.92;0
12;bunker;3220.00;10.18;1644.00;3.59;0
12;bunker;3212.00;10.57;1664.00;6.25;0
12;bunker;3219.00;10.48;1664.00;2.64;0
12;bunker;3227.00;10.28;1643.00;5.65;0
12;bunker;3231.00;10.40;1659.00;2.04;0
12;bunker;3206.00;10.30;1682.00;4.70;0
12;bunker;3192.00;9.70;1662.00;2.54;0
12;bunker;3190.00;9.95;1683.00;4.10;0
12;bunker;3219.00;10.48;1672.00;0.48;0
12;bunker;3222.00;10.35;1640.00;3.15;0
12;bunker;3239.00;9.80;1676.00;6.16;0
12;bunker;3210.00;10.45;1676.00;1.09;0
12;bunker;3198.00;10.40;1671.00;5.21;0
12;bunker;3229.00;10.40;1655.00;1.59;0
12;bunker;3204.00;10.35;1657.00;3.15;0
12;bunker;3244.00;9.90;1653.00;0.99;0
12;bunker;3198.00;10.32;1656.00;3.66;0
12;bunker;3198.00;10.30;1688.00;0.04;0
12;coastal_bunker;3181.00;9.53;1667.00;-2.36;0
12;coastal_bunker;3186.00;9.50;1684.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1675.00;-1.82;0
12;dockyard;3187.00;9.50;1675.00;-1.82;0
12;anti_air_building;3213.00;10.40;1678.00;0.04;0
12;anti_air_building;3206.00;10.30;1679.00;4.17;0
12;anti_air_building;3209.00;10.30;1679.00;5.37;0
12;synthetic_refinery;3212.00;10.32;1679.00;3.21;0
12;fuel_silo;3204.00;10.30;1680.00;6.23;0
12;radar_station;3180.00;9.60;1666.00;2.49;0
12;rocket_site;3211.00;10.30;1680.00;5.28;0
12;nuclear_reactor;3214.00;10.30;1680.00;0.55;0
13;arms_factory;3198.00;10.25;1712.00;6.19;0
13;arms_factory;3179.00;9.63;1706.00;4.03;0
13;arms_factory;3191.00;10.13;1690.00;0.41;0
13;arms_factory;3162.00;9.60;1709.00;1.97;0
13;arms_factory;3189.00;9.95;1700.00;4.63;0
13;arms_factory;3188.00;10.07;1704.00;2.47;0
13;industrial_complex;3203.00;9.75;1693.00;5.14;0
13;industrial_complex;3160.00;9.70;1699.00;0.41;0
13;industrial_complex;3209.00;10.40;1712.00;4.54;0
13;industrial_complex;3211.00;10.40;1707.00;0.92;0
13;industrial_complex;3187.00;9.75;1710.00;2.48;0
13;industrial_complex;3196.00;10.18;1715.00;5.14;0
13;air_base;3191.00;10.30;1712.00;2.98;0
13;naval_base;3160.00;9.55;1702.00;-4.47;1885
13;naval_base;3173.00;9.50;1703.00;-1.11;1885
13;naval_base;3188.00;9.50;1692.00;-1.37;1885
13;naval_base;3194.00;9.50;1724.00;-2.90;1660
13;naval_base;3156.00;9.60;1710.00;-1.57;2107
13;naval_base;3209.00;9.53;1726.00;-3.34;1434
13;naval_base;3219.00;9.55;1724.00;-3.34;1434
13;naval_base;3179.00;9.55;1718.00;-1.82;1660
13;naval_base;3184.00;9.60;1698.00;-0.59;1885
13;bunker;3198.00;10.30;1703.00;4.10;0
13;bunker;3206.00;9.75;1717.00;0.48;0
13;bunker;3185.00;9.70;1718.00;3.15;0
13;bunker;3191.00;10.25;1713.00;6.16;0
13;bunker;3182.00;9.57;1697.00;1.09;0
13;bunker;3157.00;9.70;1698.00;5.21;0
13;bunker;3212.00;9.80;1721.00;1.59;0
13;bunker;3181.00;9.70;1710.00;3.15;0
13;bunker;3192.00;10.25;1706.00;0.99;0
13;bunker;3159.00;9.70;1709.00;3.66;0
13;bunker;3198.00;10.20;1692.00;0.04;0
13;bunker;3194.00;9.80;1717.00;1.60;0
13;bunker;3208.00;10.32;1707.00;5.72;0
13;bunker;3193.00;10.20;1698.00;0.65;0
13;coastal_bunker;3186.00;9.50;1722.00;-2.90;0
13;coastal_bunker;3150.00;9.50;1689.00;-1.21;0
13;coastal_bunker;3183.00;9.50;1696.00;-0.59;0
13;coastal_bunker;3152.00;9.50;1710.00;-1.57;0
13;coastal_bunker;3174.00;9.50;1707.00;-1.11;0
13;coastal_bunker;3173.00;9.50;1714.00;-1.82;0
13;coastal_bunker;3189.00;9.50;1698.00;-1.37;0
13;coastal_bunker;3211.00;9.60;1725.00;-3.34;0
13;coastal_bunker;3217.00;9.68;1724.00;-3.34;0
13;dockyard;3163.00;9.57;1711.00;-4.07;0
13;anti_air_building;3196.00;10.30;1702.00;5.88;0
13;anti_air_building;3190.00;10.25;1703.00;3.73;0
13;anti_air_building;3196.00;10.30;1710.00;3.83;0
13;synthetic_refinery;3205.00;9.95;1697.00;1.67;0
13;fuel_silo;3201.00;9.70;1720.00;4.33;0
13;radar_station;3149.00;9.50;1687.00;2.73;0
13;rocket_site;3199.00;9.70;1722.00;3.73;0
13;nuclear_reactor;3186.00;9.70;1719.00;0.11;0
14;arms_factory;2754.00;9.98;1487.00;0.41;0
14;arms_factory;2777.00;9.60;1488.00;1.97;0
14;arms_factory;2754.00;10.03;1479.00;4.63;0
14;arms_factory;2745.00;9.53;1476.00;2.47;0
14;arms_factory;2751.00;9.75;1488.00;5.14;0
14;arms_factory;2761.00;9.78;1488.00;0.41;0
14;industrial_complex;2774.00;9.80;1477.00;4.54;0
14;industrial_complex;2745.00;9.68;1477.00;0.92;0
14;industrial_complex;2746.00;9.70;1489.00;2.48;0
14;industrial_complex;2743.00;9.70;1488.00;5.14;0
14;industrial_complex;2760.00;9.73;1489.00;2.98;0
14;industrial_complex;2743.00;9.70;1478.00;4.19;0
14;air_base;2763.00;10.40;1481.00;0.92;0
14;naval_base;2776.00;9.50;1489.00;-3.14;2871
14;naval_base;2766.00;9.53;1488.00;-3.14;2871
14;naval_base;2738.00;9.55;1479.00;-1.33;4885
14;naval_base;2759.00;9.50;1469.00;-0.32;8546
14;naval_base;2736.00;9.50;1485.00;-0.98;4885
14;naval_base;2756.00;9.55;1494.00;-4.04;2871
14;naval_base;2764.00;9.50;1469.00;-0.69;8546
14;bunker;2779.00;9.70;1473.00;4.10;0
14;bunker;2753.00;10.15;1481.00;0.48;0
14;bunker;2769.00;10.40;1478.00;3.15;0
14;bunker;2772.00;9.80;1485.00;6.16;0
14;bunker;2757.00;9.70;1473.00;1.09;0
14;bunker;2748.00;9.85;1487.00;5.21;0
14;bunker;2764.00;10.15;1483.00;1.59;0
14;bunker;2741.00;9.68;1485.00;3.15;0
14;bunker;2744.00;9.70;1479.00;0.99;0
14;bunker;2759.00;10.30;1479.00;3.66;0
14;coastal_bunker;2732.00;9.50;1488.00;-2.68;0
14;coastal_bunker;2765.00;9.60;1487.00;-3.14;0
14;coastal_bunker;2778.00;9.55;1489.00;-3.14;0
14;coastal_bunker;2739.00;9.60;1479.00;-1.33;0
14;coastal_bunker;2746.00;9.50;1491.00;-2.21;0
14;coastal_bunker;2756.00;9.50;1471.00;-0.32;0
14;coastal_bunker;2768.00;9.50;1467.00;-0.69;0
14;dockyard;2780.00;9.57;1489.00;-3.14;0
14;anti_air_building;2769.00;9.73;1486.00;3.21;0
14;anti_air_building;2759.00;9.90;1473.00;6.23;0
14;anti_air_building;2748.00;9.70;1476.00;1.16;0
14;synthetic_refinery;2757.00;10.40;1480.00;5.28;0
14;fuel_silo;2766.00;10.40;1478.00;0.55;0
14;radar_station;2732.00;9.50;1478.00;4.67;0
14;rocket_site;2774.00;9.80;1483.00;5.88;0
14;nuclear_reactor;2755.00;10.43;1481.00;3.73;0
